id	rate
42027	0.00004
42029	0.00004
42031	0.00004
42033	0.00004
42035	0.00004
42037	0.00004
42039	0.00004
42041	0.00004
42043	0.00004
42045	0.00004
42047	0.00004
42049	0.00004
42051	0.00004
42053	0.00004
42055	0.00004
42057	0.00004
42059	0.00004
42061	0.00004
42063	0.00004
42065	0.00004
42067	0.00004
42069	0.00004
42071	0.00004
42073	0.00004
42075	0.00004
42077	0.00004
42079	0.00005
42081	0.00005
42083	0.00005
42085	0.00005
42087	0.00005
42089	0.00005
42091	0.00005
42093	0.00005
42095	0.00005
42097	0.00005
42099	0.00005
42101	0.00005
42103	0.00005
42105	0.00005
42107	0.00005
42109	0.00005
42111	0.00005
42113	0.00005
42115	0.00005
42117	0.00005
42119	0.00005
42121	0.00005
42123	0.00005
42125	0.00005
42127	0.00005
42129	0.00005
42131	0.00005
42133	0.00005
44001	0.00005
44003	0.00005
44005	0.00005
44007	0.00005
44009	0.00005
45001	0.00005
45003	0.00005
45005	0.00005
45007	0.00005
45009	0.00005
45011	0.00005
45013	0.00005
45015	0.00005
45017	0.00005
45019	0.00005
45021	0.00005
45023	0.00005
45025	0.00005
45027	0.00005
45029	0.00005
45031	0.00005
45033	0.00005
45035	0.00005
45037	0.00005
45039	0.00005
45041	0.00005
45043	0.00005
45045	0.00005
45047	0.00005
45049	0.00005
45051	0.00005
45053	0.00005
45055	0.00005
45057	0.00005
45059	0.00005
45061	0.00005
45063	0.00005
45065	0.00005
45067	0.00005
45069	0.00005
45071	0.00005
45073	0.00005
45075	0.00005
45077	0.00005
45079	0.00005
45081	0.00005
45083	0.00005
45085	0.00005
45087	0.00005
45089	0.00005
45091	0.00005
46003	0.00005
46005	0.00005
46007	0.00005
46009	0.00005
46011	0.00005
46013	0.00005
46015	0.00005
46017	0.00005
46019	0.00005
46021	0.00006
46023	0.00006
46025	0.00006
46027	0.00006
46029	0.00006
46031	0.00006
46033	0.00006
46035	0.00006
46037	0.00006
46039	0.00006
46041	0.00006
46043	0.00006
46045	0.00006
46047	0.00006
46049	0.00006
46051	0.00006
46053	0.00006
46055	0.00006
46057	0.00006
46059	0.00006
46061	0.00006
46063	0.00006
46065	0.00006
46067	0.00006
46069	0.00006
46071	0.00006
46073	0.00006
46075	0.00006
46077	0.00006
46079	0.00006
46081	0.00006
46083	0.00006
46085	0.00006
46087	0.00006
46089	0.00006
46091	0.00006
46093	0.00006
46095	0.00006
46097	0.00006
46099	0.00006
46101	0.00006
46103	0.00006
46105	0.00006
46107	0.00006
46109	0.00006
46111	0.00006
46113	0.00006
46115	0.00006
46117	0.00006
46119	0.00006
46121	0.00006
46123	0.00006
46125	0.00006
46127	0.00006
46129	0.00006
46135	0.00006
46137	0.00006
47001	0.00006
47003	0.00006
47005	0.00006
47007	0.00006
47009	0.00006
47011	0.00006
47013	0.00006
47015	0.00006
47017	0.00006
47019	0.00006
47021	0.00006
47023	0.00006
47025	0.00006
47027	0.00006
47029	0.00006
47031	0.00006
47033	0.00006
47035	0.00006
47037	0.00006
47039	0.00006
47041	0.00006
47043	0.00006
47045	0.00006
47047	0.00006
47049	0.00006
47051	0.00006
47053	0.00007
47055	0.00007
47057	0.00007
47059	0.00007
47061	0.00007
47063	0.00007
47065	0.00007
47067	0.00007
47069	0.00007
47071	0.00007
47073	0.00007
47075	0.00007
47077	0.00007
47079	0.00007
47081	0.00007
47083	0.00007
47085	0.00007
47087	0.00007
47089	0.00007
47091	0.00007
47093	0.00007
47095	0.00007
47097	0.00007
47099	0.00007
47101	0.00007
47103	0.00007
47105	0.00007
47107	0.00007
47109	0.00007
47111	0.00007
47113	0.00007
47115	0.00007
47117	0.00007
47119	0.00007
47121	0.00007
47123	0.00007
47125	0.00007
47127	0.00007
47129	0.00007
47131	0.00007
47133	0.00007
47135	0.00007
47137	0.00007
47139	0.00007
47141	0.00007
47143	0.00007
47145	0.00007
47147	0.00007
47149	0.00007
47151	0.00007
47153	0.00007
47155	0.00007
47157	0.00007
47159	0.00007
47161	0.00007
47163	0.00007
47165	0.00007
47167	0.00007
47169	0.00007
47171	0.00007
47173	0.00007
47175	0.00007
47177	0.00007
47179	0.00007
47181	0.00007
47183	0.00007
47185	0.00008
47187	0.00008
47189	0.00008
48001	0.00008
48003	0.00008
48005	0.00008
48007	0.00008
48009	0.00008
48011	0.00008
48013	0.00008
48015	0.00008
48017	0.00008
48019	0.00008
48021	0.00008
48023	0.00008
48025	0.00008
48027	0.00008
48029	0.00008
48031	0.00008
48033	0.00008
48035	0.00008
48037	0.00008
48039	0.00008
48041	0.00008
48043	0.00008
48045	0.00008
48047	0.00008
48049	0.00008
48051	0.00008
48053	0.00008
48055	0.00008
48057	0.00008
48059	0.00008
48061	0.00008
48063	0.00008
48065	0.00008
48067	0.00008
48069	0.00008
48071	0.00008
48073	0.00008
48075	0.00008
48077	0.00008
48079	0.00008
48081	0.00008
48083	0.00008
48085	0.00008
48087	0.00008
48089	0.00008
48091	0.00008
48093	0.00008
48095	0.00008
48097	0.00008
48099	0.00008
48101	0.00008
48103	0.00008
48105	0.00008
48107	0.00008
48109	0.00008
48111	0.00008
48113	0.00008
48115	0.00008
48117	0.00008
48119	0.00008
48121	0.00008
48123	0.00008
48125	0.00008
48127	0.00009
48129	0.00009
48131	0.00009
48133	0.00009
48135	0.00009
48137	0.00009
48139	0.00009
48141	0.00009
48143	0.00009
48145	0.00009
48147	0.00009
48149	0.00009
48151	0.00009
48153	0.00009
48155	0.00009
48157	0.00009
48159	0.00009
48161	0.00009
48163	0.00009
48165	0.00009
48167	0.00009
48169	0.00009
48171	0.00009
48173	0.00009
48175	0.00009
48177	0.00009
48179	0.00009
48181	0.00009
48183	0.00009
48185	0.00009
48187	0.00009
48189	0.00009
48191	0.00009
48193	0.00009
48195	0.00009
48197	0.00009
48199	0.00009
48201	0.00009
48203	0.00009
48205	0.00009
48207	0.00009
48209	0.00009
48211	0.00009
48213	0.00009
48215	0.00009
48217	0.00009
48219	0.00009
48221	0.00009
48223	0.00009
48225	0.00009
48227	0.00009
48229	0.00009
48231	0.00009
48233	0.00009
48235	0.0001
48237	0.0001
48239	0.0001
48241	0.0001
48243	0.0001
48245	0.0001
48247	0.0001
48249	0.0001
48251	0.0001
48253	0.0001
48255	0.0001
48257	0.0001
48259	0.0001
48261	0.0001
48263	0.0001
48265	0.0001
48267	0.0001
48269	0.0001
48271	0.0001
48273	0.0001
48275	0.0001
48277	0.0001
48279	0.0001
48281	0.0001
48283	0.0001
48285	0.0001
48287	0.0001
48289	0.0001
48291	0.0001
48293	0.0001
48295	0.0001
48297	0.0001
48299	0.0001
48301	0.0001
48303	0.00011
48305	0.00011
48307	0.00011
48309	0.00011
48311	0.00011
48313	0.00011
48315	0.00011
48317	0.00011
48319	0.00011
48321	0.00011
48323	0.00011
48325	0.00011
48327	0.00011
48329	0.00011
48331	0.00011
48333	0.00011
48335	0.00011
48337	0.00011
48339	0.00011
48341	0.00011
48343	0.00011
48345	0.00011
48347	0.00011
48349	0.00011
48351	0.00011
48353	0.00011
48355	0.00011
48357	0.00011
48359	0.00011
48361	0.00011
48363	0.00011
48365	0.00011
48367	0.00011
48369	0.00011
48371	0.00011
48373	0.00011
48375	0.00012
48377	0.00012
48379	0.00012
48381	0.00012
48383	0.00012
48385	0.00012
48387	0.00012
48389	0.00012
48391	0.00012
48393	0.00012
48395	0.00012
48397	0.00012
48399	0.00012
48401	0.00012
48403	0.00012
48405	0.00012
48407	0.00012
48409	0.00013
48411	0.00013
48413	0.00013
48415	0.00013
48417	0.00013
48419	0.00013
48421	0.00013
48423	0.00013
48425	0.00013
48427	0.00013
48429	0.00013
48431	0.00013
48433	0.00013
48435	0.00013
48437	0.00013
48439	0.00013
48441	0.00013
48443	0.00013
48445	0.00013
48447	0.00013
48449	0.00013
48451	0.00013
48453	0.00013
48455	0.00014
48457	0.00014
48459	0.00014
48461	0.00014
48463	0.00014
48465	0.00014
48467	0.00014
48469	0.00014
48471	0.00014
48473	0.00014
48475	0.00014
48477	0.00014
48479	0.00014
48481	0.00014
48483	0.00014
48485	0.00014
48487	0.00014
48489	0.00014
48491	0.00014
48493	0.00014
48495	0.00014
48497	0.00014
48499	0.00014
48501	0.00015
48503	0.00015
48505	0.00015
48507	0.00015
49001	0.00015
49003	0.00015
49005	0.00015
49007	0.00015
49009	0.00015
49011	0.00015
49013	0.00015
49015	0.00015
49017	0.00015
49019	0.00015
49021	0.00015
49023	0.00015
49025	0.00015
49027	0.00015
49029	0.00015
49031	0.00015
49033	0.00016
49035	0.00016
49037	0.00016
49039	0.00016
49041	0.00016
49043	0.00016
49045	0.00016
49047	0.00016
49049	0.00016
49051	0.00016
49053	0.00016
49055	0.00016
49057	0.00016
50001	0.00016
50003	0.00016
50005	0.00016
50007	0.00016
50009	0.00017
50011	0.00017
50013	0.00017
50015	0.00017
50017	0.00017
50019	0.00017
50021	0.00017
50023	0.00017
50025	0.00017
50027	0.00017
51001	0.00017
51003	0.00017
51005	0.00017
51007	0.00017
51009	0.00017
51011	0.00017
51013	0.00017
51015	0.00017
51017	0.00018
51019	0.00018
51021	0.00018
51023	0.00018
51025	0.00018
51027	0.00018
51029	0.00018
51031	0.00018
51033	0.00018
51035	0.00018
51036	0.00018
51037	0.00019
51041	0.00019
51043	0.00019
51045	0.00019
51047	0.00019
51049	0.00019
51051	0.00019
51053	0.00019
51057	0.00019
51059	0.00019
51061	0.0002
51063	0.0002
51065	0.0002
51067	0.0002
51069	0.0002
51071	0.0002
51073	0.0002
51075	0.0002
51077	0.0002
51079	0.0002
51081	0.0002
51083	0.0002
51085	0.0002
51087	0.0002
51089	0.0002
51091	0.00021
51093	0.00021
51095	0.00021
51097	0.00021
51099	0.00021
51101	0.00021
51103	0.00021
51105	0.00021
51107	0.00021
51109	0.00021
51111	0.00021
51113	0.00021
51115	0.00021
51117	0.00021
51119	0.00021
51121	0.00022
51125	0.00022
51127	0.00022
51131	0.00022
51133	0.00022
51135	0.00022
51137	0.00022
51139	0.00022
51141	0.00022
51143	0.00022
51145	0.00022
51147	0.00022
51149	0.00023
51153	0.00023
51155	0.00023
51157	0.00023
51159	0.00023
51161	0.00023
51163	0.00023
51165	0.00023
51167	0.00023
51169	0.00024
51171	0.00024
51173	0.00024
51175	0.00024
51177	0.00024
51179	0.00024
51181	0.00024
51183	0.00024
51185	0.00024
51187	0.00025
51191	0.00025
51193	0.00025
51195	0.00025
51197	0.00025
51199	0.00025
51510	0.00025
51515	0.00025
51520	0.00026
51530	0.00026
51540	0.00026
51550	0.00026
51570	0.00026
51580	0.00026
51590	0.00026
51595	0.00026
51600	0.00027
51610	0.00027
51620	0.00027
51630	0.00027
51640	0.00027
51650	0.00028
51660	0.00028
51670	0.00028
51678	0.00028
51680	0.00028
51683	0.00028
51685	0.00029
51690	0.00029
51700	0.00029
51710	0.00029
51720	0.00029
51730	0.00029
51735	0.0003
51740	0.0003
51750	0.0003
51760	0.00031
51770	0.00031
51775	0.00031
51790	0.00031
51800	0.00031
51810	0.00031
51820	0.00031
51830	0.00031
51840	0.00031
53001	0.00031
53003	0.00032
53005	0.00032
53007	0.00032
53009	0.00033
53011	0.00033
53013	0.00033
53015	0.00033
53017	0.00033
53019	0.00033
53021	0.00034
53023	0.00034
53025	0.00034
53027	0.00034
53029	0.00034
53031	0.00035
53033	0.00035
53035	0.00035
53037	0.00035
53039	0.00035
53041	0.00035
53043	0.00036
53045	0.00036
53047	0.00036
53049	0.00036
53051	0.00036
53053	0.00037
53055	0.00037
53057	0.00037
53059	0.00037
53061	0.00038
53063	0.00038
53065	0.00038
53067	0.00039
53069	0.00039
53071	0.00039
53073	0.00039
53075	0.00039
53077	0.00039
54001	0.00039
54003	0.0004
54005	0.0004
54007	0.0004
54009	0.0004
54011	0.00041
54013	0.00041
54015	0.00042
54017	0.00042
54019	0.00042
54021	0.00042
54023	0.00043
54025	0.00043
54027	0.00043
54029	0.00043
54031	0.00043
54033	0.00044
54035	0.00044
54037	0.00044
54039	0.00044
54041	0.00044
54043	0.00046
54045	0.00047
54047	0.00048
54049	0.00048
54051	0.00048
54053	0.00049
54055	0.00049
54057	0.00049
54059	0.00049
54061	0.0005
54063	0.00051
54065	0.00051
54067	0.00052
54069	0.00053
54071	0.00053
54073	0.00053
54075	0.00054
54077	0.00055
54079	0.00055
54081	0.00055
54083	0.00055
54085	0.00055
54087	0.00057
54089	0.00058
54091	0.00058
54093	0.00059
54095	0.00059
54097	0.0006
54099	0.0006
54101	0.00061
54103	0.00061
54105	0.00062
54107	0.00062
54109	0.00063
55001	0.00063
55003	0.00063
55005	0.00063
55007	0.00063
55009	0.00064
55011	0.00064
55013	0.00064
55015	0.00065
55017	0.00065
55019	0.00066
55021	0.00066
55023	0.00066
55025	0.00068
55027	0.00068
55029	0.00068
55031	0.00069
55033	0.00069
55035	0.00069
55037	0.00069
55039	0.00069
55041	0.0007
55043	0.0007
55045	0.00071
55047	0.00071
55049	0.00072
55051	0.00073
55053	0.00074
55055	0.00074
55057	0.00075
55059	0.00076
55061	0.00076
55063	0.00077
55065	0.00079
55067	0.0008
55069	0.0008
55071	0.00081
55073	0.00081
55075	0.00082
55077	0.00083
55078	0.00083
55079	0.00087
55081	0.00088
55083	0.00089
55085	0.00089
55087	0.00091
55089	0.00092
55091	0.00093
55093	0.00093
55095	0.00095
55097	0.00095
55099	0.00098
55101	0.00101
55103	0.00102
55105	0.00102
55107	0.00107
55109	0.00109
55111	0.0011
55113	0.0011
55115	0.00111
55117	0.00113
55119	0.00116
55121	0.00117
55123	0.00124
55125	0.00135
55127	0.00144
55129	0.00155
55131	0.00156
55133	0.00156
55135	0.00164
55137	0.00165
55139	0.00172
55141	0.00175
56001	0.00186
56003	0.00213
56005	0.00216
56007	0.00226
56009	0.00236
56011	0.00249
56013	0.00249
56015	0.00257
56017	0.00272
56019	0.00272
56021	0.00291
56023	0.00296
56025	0.00362
56027	0.00394
56029	0.00447
56031	0.00456
56033	0.00589
56035	0.00761
56037	0.00905
56039	0.00909
56041	0.01106
56043	0.01879
56045	0.02715
72001	0.15781
72003	
72005	
72007	
72009	
72011	
72013	
72015	
72017	
72019	
72021	
72023	
72025	
72027	
72029	
72031	
72033	
72035	
72037	
72039	
72041	
72043	
72045	
72047	
72049	
72051	
72053	
72054	
72055	
72057	
72059	
72061	
72063	
72065	
72067	
72069	
72071	
72073	
72075	
72077	
72079	
72081	
72083	
72085	
72087	
72089	
72091	
72093	
72095	
72097	
72099	
72101	
72103	
72105	
72107	
72109	
72111	
72113	
72115	
72117	
72119	
72121	
72123	
72125	
72127	
72129	
72131	
72133	
72135	
72137	
72139	
72141	
72143	
72145	
72147	
72149	
72151	
72153	
